Date,Open,High,Low,Price,Adj Close,Volume
"May 17, 2021","46,415.90","46,623.56","42,207.29","43,537.51","43,537.51","74,903,638,450"
"May 16, 2021","46,716.64","49,720.04","43,963.35","46,456.06","46,456.06","64,047,871,555"
"May 15, 2021","49,855.50","50,639.66","46,664.14","46,760.19","46,760.19","59,161,047,474"
"May 14, 2021","49,682.98","51,438.12","48,868.58","49,880.54","49,880.54","55,737,497,453"
"May 13, 2021","49,735.43","51,330.84","46,980.02","49,716.19","49,716.19","96,721,152,926"
"May 12, 2021","56,714.53","57,939.36","49,150.54","49,150.54","49,150.54","75,215,403,907"
"May 11, 2021","55,847.24","56,872.54","54,608.65","56,704.57","56,704.57","61,308,396,325"
"May 10, 2021","58,250.87","59,519.36","54,071.46","55,859.80","55,859.80","71,776,546,298"
"May 9, 2021","58,877.39","59,210.88","56,482.00","58,232.32","58,232.32","65,906,690,347"
"May 8, 2021","57,352.77","59,464.61","56,975.21","58,803.78","58,803.78","65,382,980,634"
"May 7, 2021","56,413.95","58,606.63","55,321.85","57,356.40","57,356.40","68,434,023,376"
"May 6, 2021","57,441.31","58,363.32","55,382.51","56,396.52","56,396.52","69,523,285,106"
"May 5, 2021","53,252.16","57,911.36","52,969.05","57,424.01","57,424.01","69,241,316,747"
"May 4, 2021","57,214.18","57,214.18","53,191.43","53,333.54","53,333.54","68,564,706,967"
"May 3, 2021","56,620.27","58,973.31","56,590.87","57,200.29","57,200.29","51,713,139,031"
"May 2, 2021","57,825.86","57,902.59","56,141.91","56,631.08","56,631.08","38,177,405,335"
"May 1, 2021","57,714.66","58,448.34","57,052.27","57,828.05","57,828.05","42,836,427,360"
"Apr 30, 2021","53,568.66","57,900.72","53,129.60","57,750.18","57,750.18","52,395,931,985"
"Apr 29, 2021","54,858.09","55,115.84","52,418.03","53,555.11","53,555.11","46,088,929,780"
"Apr 28, 2021","55,036.64","56,227.21","53,887.92","54,824.70","54,824.70","48,000,572,955"
"Apr 27, 2021","54,030.30","55,416.96","53,319.19","55,033.12","55,033.12","49,448,222,757"
"Apr 26, 2021","49,077.79","54,288.00","48,852.80","54,021.75","54,021.75","58,284,039,825"
"Apr 25, 2021","50,052.83","50,506.02","47,159.48","49,004.25","49,004.25","46,117,114,240"
"Apr 24, 2021","51,143.23","51,167.56","48,805.29","50,050.87","50,050.87","49,014,494,781"
"Apr 23, 2021","51,739.81","52,120.79","47,714.66","51,093.65","51,093.65","86,668,667,320"
"Apr 22, 2021","53,857.11","55,410.23","50,583.81","51,762.27","51,762.27","74,798,630,778"
"Apr 21, 2021","56,471.13","56,757.97","53,695.47","53,906.09","53,906.09","54,926,612,466"
"Apr 20, 2021","55,681.79","57,062.15","53,448.05","56,473.03","56,473.03","67,849,323,955"
"Apr 19, 2021","56,191.59","57,520.05","54,368.59","55,724.27","55,724.27","65,344,865,159"
"Apr 18, 2021","60,701.89","61,057.46","52,829.54","56,216.18","56,216.18","97,468,872,758"
"Apr 17, 2021","61,529.92","62,572.18","60,361.35","60,683.82","60,683.82","66,138,759,198"
"Apr 16, 2021","63,258.50","63,594.72","60,222.53","61,572.79","61,572.79","84,293,007,468"
"Apr 15, 2021","63,075.20","63,821.67","62,208.96","63,314.01","63,314.01","60,954,381,579"
"Apr 14, 2021","63,523.75","64,863.10","61,554.80","63,109.70","63,109.70","77,451,779,687"
"Apr 13, 2021","59,890.02","63,742.29","59,869.96","63,503.46","63,503.46","69,983,454,362"
"Apr 12, 2021","60,175.95","61,253.04","59,589.88","59,893.45","59,893.45","51,828,688,519"
"Apr 11, 2021","59,846.23","60,790.55","59,289.80","60,204.96","60,204.96","46,280,252,580"
"Apr 10, 2021","58,253.78","61,276.66","58,038.71","59,793.23","59,793.23","58,238,470,525"
"Apr 9, 2021","58,326.56","58,937.05","57,807.86","58,245.00","58,245.00","46,655,208,546"
"Apr 8, 2021","56,099.91","58,338.74","55,879.09","58,323.95","58,323.95","53,053,855,641"
"Apr 7, 2021","58,186.51","58,731.14","55,604.02","56,048.94","56,048.94","75,645,303,584"
"Apr 6, 2021","59,171.93","59,479.58","57,646.81","58,192.36","58,192.36","66,058,027,988"
"Apr 5, 2021","58,760.88","59,891.30","57,694.82","59,057.88","59,057.88","60,706,272,115"
"Apr 4, 2021","57,604.84","58,913.75","57,168.68","58,758.55","58,758.55","50,749,662,970"
"Apr 3, 2021","59,397.41","60,110.27","57,603.89","57,603.89","57,603.89","59,641,344,484"
"Apr 2, 2021","59,098.88","60,267.19","58,869.28","59,384.31","59,384.31","58,727,860,620"
"Apr 1, 2021","58,926.56","59,586.07","58,505.28","59,095.81","59,095.81","61,669,163,792"
"Mar 31, 2021","58,930.28","59,930.03","57,726.42","58,918.83","58,918.83","65,520,826,225"
"Mar 30, 2021","57,750.13","59,447.22","57,251.55","58,917.69","58,917.69","54,414,116,432"
"Mar 29, 2021","55,947.90","58,342.10","55,139.34","57,750.20","57,750.20","57,625,587,027"
"Mar 28, 2021","55,974.94","56,610.31","55,071.11","55,950.75","55,950.75","47,686,580,918"
"Mar 27, 2021","55,137.57","56,568.21","54,242.91","55,973.51","55,973.51","47,266,542,233"
"Mar 26, 2021","51,683.01","55,137.31","51,579.86","55,137.31","55,137.31","56,652,197,978"
"Mar 25, 2021","52,726.75","53,392.39","50,856.57","51,704.16","51,704.16","67,999,812,841"
"Mar 24, 2021","54,710.49","57,262.38","52,514.33","52,774.27","52,774.27","70,567,223,787"
"Mar 23, 2021","54,511.66","55,985.44","53,470.70","54,738.95","54,738.95","56,435,023,914"
"Mar 22, 2021","57,517.89","58,471.48","54,288.16","54,529.14","54,529.14","56,521,454,974"
"Mar 21, 2021","58,309.91","58,767.90","56,005.62","57,523.42","57,523.42","51,943,414,539"
"Mar 20, 2021","58,332.26","60,031.29","58,213.30","58,313.64","58,313.64","50,361,731,222"
"Mar 19, 2021","57,850.44","59,498.38","56,643.70","58,346.65","58,346.65","49,063,873,786"
"Mar 18, 2021","58,893.08","60,116.25","54,253.58","57,858.92","57,858.92","55,746,041,000"
"Mar 17, 2021","56,825.83","58,969.82","54,528.63","58,870.89","58,870.89","60,258,313,191"
"Mar 16, 2021","55,840.79","56,833.18","53,555.03","56,804.90","56,804.90","59,749,798,599"
